Name	Collection	Experiment	Water	Cutting	Season	Defoliation	SowingDate	FD	GrowthSeason	Rotation	StartDate	MidDate	FinishDate	Interval	Variable	VariableUnits	Period	Clock.Today	Time	Observed	StdDEV	ExperimentID	Treatment	ID	Month	Stage	Trend
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD10	2	2	3/12/2015	13/01/2016	23/02/2016	15	Height	cm	15_16	18/12/2015	12:00:00	18.7	0	E4	IHHF10	E4IHHF10	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	16	LAI	m2/m2	15_16	18/12/2015	12:00:00	0.25	0	E4	ISSF2	E4ISSF2	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	16	LAI	m2/m2	15_16	18/12/2015	12:00:00	0.3	0	E4	ISSF10	E4ISSF10	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD10	2	2	3/12/2015	13/01/2016	23/02/2016	15	LAI	m2/m2	15_16	18/12/2015	12:00:00	0.558333333	0	E4	IHHF10	E4IHHF10	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD2	2	2	3/12/2015	13/01/2016	23/02/2016	15	LAI	m2/m2	15_16	18/12/2015	12:00:00	0.275	0	E4	IHHF2	E4IHHF2	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	16	Fraction	%	15_16	18/12/2015	12:00:00	0.143220142	0	E4	ISSF5	E4ISSF5	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	16	Fraction	%	15_16	18/12/2015	12:00:00	0.141185947	0	E4	ISSF2	E4ISSF2	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	16	Fraction	%	15_16	18/12/2015	12:00:00	0.158078938	0	E4	ISSF10	E4ISSF10	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD10	2	2	3/12/2015	13/01/2016	23/02/2016	15	Fraction	%	15_16	18/12/2015	12:00:00	0.283616328	0	E4	IHHF10	E4IHHF10	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	15	Fraction	%	15_16	18/12/2015	12:00:00	0.265133833	0	E4	IHHF5	E4IHHF5	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD2	2	2	3/12/2015	13/01/2016	23/02/2016	15	Fraction	%	15_16	18/12/2015	12:00:00	0.151248496	0	E4	IHHF2	E4IHHF2	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	15/12/2015	28/12/2015	16	LAI	m2/m2	15_16	18/12/2015	12:00:00	1.234416786	0	E4	ISSF5	E4ISSF5	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	15	LAI	m2/m2	15_16	18/12/2015	12:00:00	1.59316759	0	E4	IHHF5	E4IHHF5	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	15	NodeNumber	Fraction	15_16	18/12/2015	12:00:00	6.7	NA	E4	IHHF5	E4IHHF5	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	15	Branch	Fraction	15_16	18/12/2015	12:00:00	3.5	NA	E4	IHHF5	E4IHHF5	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	15	Height	cm	15_16	18/12/2015	12:00:00	14.7	NA	E4	IHHF5	E4IHHF5	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	9	Fraction	%	15_16	18/12/2015	12:00:00	0.163234693	0.053284505	E4	ILLF5	E4ILLF5	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	9	LAI	m2/m2	15_16	18/12/2015	12:00:00	1.307946669	0.103279556	E4	ILLF5	E4ILLF5	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	9	LAI	m2/m2	15_16	18/12/2015	12:00:00	1.050861515	0.103279556	E4	ILLF10	E4ILLF10	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	9	LAI	m2/m2	15_16	18/12/2015	12:00:00	1.242336553	0.103279556	E4	ILLF2	E4ILLF2	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	9	Fraction	%	15_16	18/12/2015	12:00:00	0.64339956	0.103279556	E4	ILLF2	E4ILLF2	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	9	Fraction	%	15_16	18/12/2015	12:00:00	0.581975425	0.2	E4	ILLF10	E4ILLF10	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	18	NodeNumber	Fraction	15_16	20/12/2015	12:00:00	6.2	0	E4	ISSF5	E4ISSF5	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	18	NodeNumber	Fraction	15_16	20/12/2015	12:00:00	5.9	0	E4	ISSF2	E4ISSF2	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	18	NodeNumber	Fraction	15_16	20/12/2015	12:00:00	5.6	0	E4	ISSF10	E4ISSF10	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	18	Height	Fraction	15_16	20/12/2015	12:00:00	10.8	0	E4	ISSF5	E4ISSF5	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	18	Height	cm	15_16	20/12/2015	12:00:00	6	0	E4	ISSF2	E4ISSF2	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	18	Height	cm	15_16	20/12/2015	12:00:00	14.6	0	E4	ISSF10	E4ISSF10	12	Regrowth	Inc
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	15/12/2015	28/12/2015	18	LAI	m2/m2	15_16	20/12/2015	12:00:00	1.363018679	0	E4	ISSF5	E4ISSF5	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	11	NodeNumber	Fraction	15_16	20/12/2015	12:00:00	6	NA	E4	ILLF5	E4ILLF5	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	11	Branch	Fraction	15_16	20/12/2015	12:00:00	2.1	NA	E4	ILLF5	E4ILLF5	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	11	Height	cm	15_16	20/12/2015	12:00:00	11.4	NA	E4	ILLF5	E4ILLF5	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	11	Senescence	Fraction	15_16	20/12/2015	12:00:00	0	NA	E4	ILLF5	E4ILLF5	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	11	NodeNumber	Fraction	15_16	20/12/2015	12:00:00	5.5	0	E4	ILLF2	E4ILLF2	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	11	Height	cm	15_16	20/12/2015	12:00:00	9.6	0	E4	ILLF2	E4ILLF2	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	11	Branch	Fraction	15_16	20/12/2015	12:00:00	1.2	0	E4	ILLF2	E4ILLF2	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	11	NodeNumber	Fraction	15_16	20/12/2015	12:00:00	6.1	0	E4	ILLF10	E4ILLF10	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	11	Height	cm	15_16	20/12/2015	12:00:00	15.5	0	E4	ILLF10	E4ILLF10	12	Regrowth	Inc
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	11	Branch	Fraction	15_16	20/12/2015	12:00:00	1.8	0	E4	ILLF10	E4ILLF10	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	20	LAI	m2/m2	15_16	23/12/2015	12:00:00	2.486977999	0	E4	IHHF5	E4IHHF5	12	Regrowth	Inc
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	23	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	10.4	0	E4	IHHF5	E4IHHF5	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	23	Branch	Fraction	15_16	26/12/2015	12:00:00	6.6	0	E4	IHHF5	E4IHHF5	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	23	Height	cm	15_16	26/12/2015	12:00:00	32	0	E4	IHHF5	E4IHHF5	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	24	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	8.2	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	24	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	7.8	0	E4	ISSF2	E4ISSF2	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	24	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	8.8	0	E4	ISSF10	E4ISSF10	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	24	Height	Fraction	15_16	26/12/2015	12:00:00	16	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	24	Height	cm	15_16	26/12/2015	12:00:00	11.2	0	E4	ISSF2	E4ISSF2	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	24	Height	cm	15_16	26/12/2015	12:00:00	21	0	E4	ISSF10	E4ISSF10	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD2	2	2	3/12/2015	13/01/2016	23/02/2016	23	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	11	0	E4	IHHF2	E4IHHF2	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD10	2	2	3/12/2015	13/01/2016	23/02/2016	23	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	10.6	0	E4	IHHF10	E4IHHF10	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD2	2	2	3/12/2015	13/01/2016	23/02/2016	23	Height	cm	15_16	26/12/2015	12:00:00	23	0	E4	IHHF2	E4IHHF2	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD10	2	2	3/12/2015	13/01/2016	23/02/2016	23	Height	cm	15_16	26/12/2015	12:00:00	37	0	E4	IHHF10	E4IHHF10	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	24	LAI	m2/m2	15_16	26/12/2015	12:00:00	2.05	0	E4	ISSF2	E4ISSF2	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	24	LAI	m2/m2	15_16	26/12/2015	12:00:00	1.507142857	0	E4	ISSF10	E4ISSF10	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	24	Fraction	%	15_16	26/12/2015	12:00:00	0.715633693	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	24	Fraction	%	15_16	26/12/2015	12:00:00	0.686883231	0	E4	ISSF2	E4ISSF2	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	24	Fraction	%	15_16	26/12/2015	12:00:00	0.579251748	0	E4	ISSF10	E4ISSF10	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	17	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	8.5	NA	E4	ILLF5	E4ILLF5	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	17	Branch	Fraction	15_16	26/12/2015	12:00:00	3.5	NA	E4	ILLF5	E4ILLF5	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	17	Height	cm	15_16	26/12/2015	12:00:00	22	NA	E4	ILLF5	E4ILLF5	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	23	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	10.4	NA	E4	IHHF5	E4IHHF5	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	23	Branch	Fraction	15_16	26/12/2015	12:00:00	6.6	NA	E4	IHHF5	E4IHHF5	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	23	Height	cm	15_16	26/12/2015	12:00:00	32	NA	E4	IHHF5	E4IHHF5	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	17	Senescence	Fraction	15_16	26/12/2015	12:00:00	2.5	NA	E4	ILLF5	E4ILLF5	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	17	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	8.4	0	E4	ILLF2	E4ILLF2	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	17	Height	cm	15_16	26/12/2015	12:00:00	18	0	E4	ILLF2	E4ILLF2	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	17	Branch	Fraction	15_16	26/12/2015	12:00:00	3.6	0	E4	ILLF2	E4ILLF2	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	17	NodeNumber	Fraction	15_16	26/12/2015	12:00:00	9.2	0	E4	ILLF10	E4ILLF10	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	17	Height	cm	15_16	26/12/2015	12:00:00	30	0	E4	ILLF10	E4ILLF10	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	17	Branch	Fraction	15_16	26/12/2015	12:00:00	3.6	0	E4	ILLF10	E4ILLF10	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	26	ShootWt	kg/ha	15_16	28/12/2015	12:00:00	1203.875	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	26	ShootWt	kg/ha	15_16	28/12/2015	12:00:00	1061.375	0	E4	ISSF2	E4ISSF2	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	26	ShootWt	kg/ha	15_16	28/12/2015	12:00:00	986.375	0	E4	ISSF10	E4ISSF10	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	26	RootWt	kg/ha	15_16	28/12/2015	12:00:00	2855.5	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	26	RootWt	kg/ha	15_16	28/12/2015	12:00:00	2728.625	0	E4	ISSF2	E4ISSF2	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	26	RootWt	kg/ha	15_16	28/12/2015	12:00:00	2324.25	0	E4	ISSF10	E4ISSF10	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	14/12/2015	28/12/2015	26	LeafWt	kg/ha	15_16	28/12/2015	12:00:00	738.2677569	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD2	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD2	2	4	2/12/2015	14/12/2015	28/12/2015	26	LeafWt	kg/ha	15_16	28/12/2015	12:00:00	678.6032937	0	E4	ISSF2	E4ISSF2	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD10	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD10	2	4	2/12/2015	14/12/2015	28/12/2015	26	LeafWt	kg/ha	15_16	28/12/2015	12:00:00	577.6491694	0	E4	ISSF10	E4ISSF10	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	4	2/12/2015	15/12/2015	28/12/2015	26	LAI	m2/m2	15_16	28/12/2015	12:00:00	2.042137059	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD10	2	2	3/12/2015	13/01/2016	23/02/2016	26	LAI	m2/m2	15_16	29/12/2015	12:00:00	4.408333333	0	E4	IHHF10	E4IHHF10	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD2	2	2	3/12/2015	13/01/2016	23/02/2016	26	LAI	m2/m2	15_16	29/12/2015	12:00:00	3.530769231	0	E4	IHHF2	E4IHHF2	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD10	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD10	2	2	3/12/2015	13/01/2016	23/02/2016	26	Fraction	%	15_16	29/12/2015	12:00:00	0.869507321	0	E4	IHHF10	E4IHHF10	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	26	Fraction	%	15_16	29/12/2015	12:00:00	0.874157723	0	E4	IHHF5	E4IHHF5	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD2	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD2	2	2	3/12/2015	13/01/2016	23/02/2016	26	Fraction	%	15_16	29/12/2015	12:00:00	0.835759688	0	E4	IHHF2	E4IHHF2	12	Regrowth	Dec
Iversen_121DefoliationHHFDFD5	2014_2019	Lincoln2015	irr	HH	Summer	HH	no	FD5	2	2	3/12/2015	13/01/2016	23/02/2016	26	LAI	m2/m2	15_16	29/12/2015	12:00:00	3.625157615	0	E4	IHHF5	E4IHHF5	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	20	Fraction	%	15_16	29/12/2015	12:00:00	0.762276346	0.068339804	E4	ILLF5	E4ILLF5	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	20	LAI	m2/m2	15_16	29/12/2015	12:00:00	2.97615446	0.454189254	E4	ILLF5	E4ILLF5	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	20	LAI	m2/m2	15_16	29/12/2015	12:00:00	2.39117256	0.454189254	E4	ILLF10	E4ILLF10	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	20	LAI	m2/m2	15_16	29/12/2015	12:00:00	2.826862563	0.454189254	E4	ILLF2	E4ILLF2	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD2	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD2	2	3	9/12/2015	26/12/2015	13/01/2016	20	Fraction	%	15_16	29/12/2015	12:00:00	0.904276928	0.454189254	E4	ILLF2	E4ILLF2	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD10	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD10	2	3	9/12/2015	26/12/2015	13/01/2016	20	Fraction	%	15_16	29/12/2015	12:00:00	0.862574486	0.2	E4	ILLF10	E4ILLF10	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	5	30/12/2015	12/01/2016	25/01/2016	0	LAI	m2/m2	15_16	30/12/2015	12:00:00	0	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationSSFDFD5	2014_2019	Lincoln2015	irr	SS	Summer	SS	no	FD5	2	5	30/12/2015	12/01/2016	25/01/2016	0	ShootWt	kg/ha	15_16	30/12/2015	12:00:00	0	0	E4	ISSF5	E4ISSF5	12	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	25	NodeNumber	Fraction	15_16	3/01/2016	12:00:00	11.1	NA	E4	ILLF5	E4ILLF5	1	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	25	Branch	Fraction	15_16	3/01/2016	12:00:00	5	NA	E4	ILLF5	E4ILLF5	1	Regrowth	Dec
Iversen_121DefoliationLLFDFD5	2014_2019	Lincoln2015	irr	LL	Summer	LL	no	FD5	2	3	9/12/2015	26/12/2015	13/01/2016	25	Height	cm	15_16	3/01/2016	12:00:00	45	NA	E4	ILLF5	E4ILLF5	1	Regrowth	Dec
